anio,precio,kilometraje,transmision,combustible
2025.0,20900.0,3500.0,Automática,Gasolina
2015.0,14500.0,107000.0,Automática,Gasolina
2012.0,11900.0,106000.0,Automática - Secuencial,Gasolina
2022.0,21950.0,124500.0,Automática,Otros
2019.0,16500.0,98000.0,Automática,Gasolina
2027.0,13500.0,120.0,Mecánica,Otros
2021.0,18500.0,46000.0,Automática,Gasolina
2013.0,7500.0,96000.0,Mecánica,Gasolina
2015.0,15500.0,108000.0,Automática - Secuencial,Gasolina
2019.0,11700.0,63000.0,Automática,Gasolina
2024.0,29000.0,19500.0,Automática - Secuencial,Gasolina
2014.0,12000.0,79000.0,Mecánica,Gasolina
2012.0,8500.0,136000.0,Automática - Secuencial,Otros
2017.0,31000.0,120903.0,Mecánica,Otros
2015.0,14000.0,72780.0,Mecánica,Gasolina
2012.0,10000.0,92500.0,Automática - Secuencial,Gasolina
2021.0,26000.0,24559.0,Automática,Gasolina
2018.0,16000.0,63000.0,Mecánica,Gasolina
2022.0,16500.0,2025.0,Mecánica,Gasolina
2024.0,29500.0,8400.0,Automática - Secuencial,Gasolina
2019.0,14000.0,59104.0,Automática,Gasolina
2021.0,30000.0,89945.0,Mecánica,Gasolina
2015.0,10500.0,96000.0,Automática - Secuencial,Gasolina
2013.0,14500.0,82000.0,Automática,Gasolina
2020.0,18000.0,73000.0,Automática,Otros
2018.0,30000.0,122000.0,Automática,Gasolina
2013.0,11900.0,75602.0,Automática - Secuencial,Gasolina
2023.0,19900.0,19603.0,Automática,Gasolina
2014.0,14000.0,95000.0,Automática - Secuencial,Gasolina
2017.0,22000.0,37600.0,Automática,Gasolina
2017.0,13000.0,56000.0,Automática,Gasolina
2020.0,21900.0,65311.0,Automática,Gasolina
2023.0,13200.0,50000.0,Mecánica,Otros
2023.0,13500.0,43000.0,Mecánica,Gasolina
2021.0,17900.0,29000.0,Automática,Otros
2013.0,10500.0,150000.0,Mecánica,Otros
2011.0,10000.0,121000.0,Automática - Secuencial,Gasolina
2022.0,44500.0,44700.0,Automática - Secuencial,Gasolina
2025.0,24900.0,4800.0,Automática - Secuencial,Gasolina
2010.0,11500.0,150000.0,Automática,Gasolina
2013.0,8500.0,87331.0,Mecánica,Gasolina
2022.0,15743.0,45000.0,Automática,Gasolina
2014.0,13000.0,77000.0,Mecánica,Gasolina
2018.0,31000.0,59500.0,Mecánica,Gasolina
2023.0,38000.0,48500.0,Automática - Secuencial,Gasolina
2024.0,30000.0,17500.0,Automática,Gasolina
2011.0,13500.0,115000.0,Automática - Secuencial,Gasolina
2024.0,21300.0,5990.0,Automática,Otros
2020.0,23000.0,60000.0,Automática - Secuencial,Gasolina
2023.0,11500.0,43000.0,Mecánica,Gasolina
2007.0,7850.0,148000.0,Automática - Secuencial,Gasolina
2011.0,11950.0,41000.0,Mecánica,Gasolina
2020.0,10200.0,80000.0,Mecánica,Otros
2013.0,11000.0,50000.0,Automática,Otros
2024.0,23000.0,8401.0,Automática - Secuencial,Gasolina
2024.0,30000.0,18000.0,Automática,Gasolina
2015.0,12300.0,65000.0,Automática - Secuencial,Gasolina
2018.0,16500.0,122000.0,Automática - Secuencial,Gasolina
2021.0,8000.0,45000.0,Mecánica,Otros
2022.0,20400.0,10000.0,Automática,Gasolina
2012.0,7400.0,166000.0,Mecánica,Otros
2019.0,14900.0,79600.0,Automática,Gasolina
2022.0,13500.0,12340.0,Mecánica,Gasolina
2024.0,20000.0,22700.0,Automática - Secuencial,Gasolina
2015.0,18700.0,10001.0,Automática,Gasolina
2023.0,15600.0,50000.0,Automática - Secuencial,Otros
2025.0,18500.0,8100.0,Mecánica,Gasolina
2013.0,34000.0,92000.0,Automática,Gasolina
2015.0,8200.0,140000.0,Mecánica,Otros
2013.0,6500.0,80000.0,Automática,Gasolina
2023.0,28000.0,16500.0,Automática - Secuencial,Gasolina
2024.0,20490.0,15900.0,Automática - Secuencial,Gasolina
2015.0,11000.0,41160.0,Mecánica,Gasolina
2016.0,8500.0,79102.0,Automática,Gasolina
2016.0,11000.0,61000.0,Mecánica,Otros
2021.0,20600.0,41220.0,Automática,Gasolina
2025.0,36500.0,1077.0,Automática,Gasolina
2021.0,21000.0,12886.0,Automática - Secuencial,Gasolina
2015.0,16800.0,84.0,Automática - Secuencial,Gasolina
2016.0,9700.0,59900.0,Automática,Gasolina
2021.0,15500.0,58000.0,Automática,Gasolina
2021.0,16500.0,77394.0,Mecánica,Otros
2022.0,11000.0,24000.0,Mecánica,Gasolina
2022.0,16950.0,30000.0,Mecánica,Gasolina
2022.0,22600.0,24000.0,Automática - Secuencial,Gasolina
2012.0,9800.0,104000.0,Automática - Secuencial,Gasolina
2018.0,21000.0,68000.0,Automática - Secuencial,Gasolina
2017.0,21000.0,57500.0,Automática - Secuencial,Gasolina
2018.0,13500.0,63921.0,Automática,Gasolina
2018.0,43000.0,87000.0,Automática,Otros
2012.0,12500.0,64400.0,Automática - Secuencial,Gasolina
2013.0,10900.0,163000.0,Automática - Secuencial,Otros
2014.0,12000.0,75000.0,Automática - Secuencial,Gasolina
2026.0,16990.0,500.0,Automática,Otros
2024.0,23999.0,8990.0,Automática,Gasolina
2023.0,36000.0,46000.0,Automática,Gasolina
2022.0,10000.0,46000.0,Automática,Otros
2023.0,14000.0,78000.0,Automática - Secuencial,Gasolina
2022.0,41900.0,35000.0,Automática - Secuencial,Gasolina
2024.0,12400.0,19000.0,Automática,Gasolina
2014.0,8400.0,100800.0,Automática - Secuencial,Gasolina
2024.0,21000.0,50000.0,Automática - Secuencial,Otros
2022.0,24000.0,59500.0,Automática - Secuencial,Gasolina
2023.0,19900.0,17000.0,Automática,Gasolina
2014.0,13800.0,68000.0,Automática - Secuencial,Gasolina
2024.0,21000.0,18200.0,Automática,Gasolina
2024.0,17500.0,19000.0,Automática,Otros
2019.0,25000.0,32000.0,Automática - Secuencial,Gasolina
2024.0,43000.0,29000.0,Automática,Otros
2015.0,16900.0,159000.0,Mecánica,Gasolina
2023.0,43000.0,28631.0,Automática - Secuencial,Gasolina
2020.0,15000.0,66000.0,Automática,Otros
2013.0,14000.0,107000.0,Mecánica,Gasolina
2022.0,10900.0,79000.0,Mecánica,Otros
2010.0,11800.0,133500.0,Automática - Secuencial,Gasolina
2013.0,12300.0,147000.0,Automática,Gasolina
2023.0,14500.0,28000.0,Mecánica,Otros
2013.0,14000.0,141698.0,Mecánica,Otros
2009.0,37500.0,87000.0,Mecánica,Gasolina
2016.0,14500.0,67700.0,Automática,Gasolina
2010.0,9500.0,165000.0,Automática - Secuencial,Otros
2020.0,13500.0,57500.0,Mecánica,Gasolina
2018.0,17000.0,109000.0,Automática,Gasolina
2014.0,7300.0,76000.0,Automática,Gasolina
2016.0,16500.0,21000.0,Automática,Gasolina
2010.0,4900.0,180.0,Mecánica,Gasolina
2021.0,14990.0,80000.0,Mecánica,Otros
2011.0,8500.0,118000.0,Mecánica,Gasolina
2016.0,15500.0,109000.0,Automática - Secuencial,Gasolina
2015.0,10500.0,92000.0,Mecánica,Otros
2008.0,32000.0,83000.0,Automática,Gasolina
2023.0,28900.0,20000.0,Automática,Gasolina
2017.0,8600.0,49500.0,Mecánica,Gasolina
2013.0,17500.0,145000.0,Automática,Gasolina
2016.0,16500.0,50051.0,Mecánica,Gasolina
2017.0,20900.0,64200.0,Automática - Secuencial,Gasolina
2024.0,15900.0,4350.0,Automática - Secuencial,Gasolina
2018.0,12900.0,92000.0,Mecánica,Otros
2012.0,13300.0,82300.0,Automática - Secuencial,Gasolina
2024.0,31000.0,11030.0,Automática,Gasolina
2018.0,19500.0,77000.0,Automática - Secuencial,Gasolina
2015.0,10500.0,73004.0,Automática - Secuencial,Gasolina
2019.0,35000.0,124000.0,Automática - Secuencial,Otros
2025.0,13100.0,3850.0,Automática,Gasolina
2018.0,16850.0,79000.0,Mecánica,Otros
2007.0,9000.0,130000.0,Automática,Gasolina
2011.0,7500.0,84000.0,Automática,Gasolina
2021.0,18000.0,49000.0,Automática - Secuencial,Gasolina
2022.0,17500.0,17500.0,Automática,Gasolina
2019.0,23000.0,88000.0,Automática - Secuencial,Gasolina
2016.0,23750.0,120000.0,Automática - Secuencial,Otros
2015.0,10500.0,40500.0,Mecánica,Gasolina
2011.0,8000.0,72000.0,Automática,Gasolina
2021.0,15500.0,48573.0,Mecánica,Otros
2017.0,31500.0,42000.0,Automática - Secuencial,Gasolina
2024.0,23000.0,21000.0,Automática,Gasolina
2018.0,16900.0,152000.0,Automática,Gasolina
2018.0,13500.0,87000.0,Mecánica,Gasolina
2017.0,37900.0,96000.0,Automática - Secuencial,Otros
2020.0,21500.0,110000.0,Mecánica,Otros
2023.0,19500.0,16000.0,Automática,Gasolina
2015.0,8500.0,97990.0,Automática,Gasolina
2025.0,24900.0,3000.0,Automática - Secuencial,Gasolina
2009.0,12000.0,120000.0,Automática - Secuencial,Otros
2019.0,25000.0,4300.0,Automática - Secuencial,Gasolina
2014.0,7900.0,106000.0,Mecánica,Gasolina
2023.0,18000.0,15500.0,Automática,Gasolina
2024.0,10650.0,112500.0,Mecánica,Otros
2018.0,25000.0,53119.0,Automática,Gasolina
2015.0,14750.0,106000.0,Automática,Gasolina
2018.0,12000.0,137400.0,Mecánica,Gasolina
2023.0,20000.0,16800.0,Automática,Gasolina
2023.0,27000.0,114250.0,Mecánica,Otros
2019.0,20000.0,33000.0,Automática - Secuencial,Otros
2014.0,9500.0,81600.0,Mecánica,Gasolina
2022.0,17250.0,33100.0,Mecánica,Gasolina
2013.0,13300.0,68000.0,Automática - Secuencial,Otros
2015.0,13000.0,79000.0,Automática - Secuencial,Gasolina
2018.0,30000.0,68000.0,Automática - Secuencial,Gasolina
2007.0,8000.0,96000.0,Automática,Gasolina
2025.0,14700.0,18000.0,Automática,Gasolina
2012.0,12000.0,107542.0,Automática,Gasolina
2012.0,9000.0,144000.0,Automática - Secuencial,Gasolina
2020.0,11800.0,35000.0,Automática,Gasolina
2019.0,27000.0,62500.0,Automática - Secuencial,Gasolina
2015.0,13000.0,79000.0,Automática - Secuencial,Gasolina
2020.0,9400.0,67000.0,Mecánica,Otros
2014.0,13000.0,106600.0,Automática,Gasolina
2014.0,9450.0,80000.0,Mecánica,Gasolina
2011.0,11900.0,105000.0,Automática - Secuencial,Otros
2016.0,13900.0,95000.0,Automática - Secuencial,Gasolina
2020.0,8100.0,120000.0,Mecánica,Gasolina
2019.0,16900.0,113000.0,Automática,Gasolina
2024.0,25000.0,1600.0,Automática - Secuencial,Gasolina
2020.0,33500.0,54400.0,Automática - Secuencial,Gasolina
2013.0,7900.0,70000.0,Mecánica,Gasolina
2024.0,21400.0,16500.0,Automática,Gasolina
2011.0,14000.0,140000.0,Mecánica,Gasolina
2015.0,12500.0,55000.0,Mecánica,Gasolina
2008.0,11200.0,105000.0,Automática,Gasolina
2021.0,29900.0,85500.0,Automática - Secuencial,Gasolina
2025.0,18000.0,30500.0,Automática,Otros
2016.0,10500.0,100700.0,Mecánica,Otros
2013.0,11300.0,62500.0,Automática,Gasolina
2013.0,9000.0,97287.0,Automática - Secuencial,Gasolina
2018.0,23400.0,49900.0,Automática - Secuencial,Gasolina
2018.0,24300.0,95000.0,Automática - Secuencial,Gasolina
2018.0,25900.0,60000.0,Automática - Secuencial,Gasolina
2023.0,18500.0,21000.0,Automática - Secuencial,Gasolina
2023.0,22000.0,33300.0,Automática - Secuencial,Gasolina
2014.0,11900.0,100.0,Automática - Secuencial,Gasolina
2019.0,21900.0,51000.0,Automática - Secuencial,Gasolina
2018.0,30000.0,79000.0,Automática - Secuencial,Gasolina
2023.0,29000.0,50000.0,Mecánica,Otros
2018.0,16500.0,90000.0,Mecánica,Otros
2009.0,10500.0,75000.0,Automática,Gasolina
2022.0,21000.0,18000.0,Automática,Otros
2020.0,25500.0,61220.0,Automática - Secuencial,Gasolina
2009.0,25000.0,150000.0,Automática,Otros
2012.0,8300.0,109.0,Mecánica,Gasolina
2023.0,19800.0,29000.0,Automática,Otros
2023.0,17200.0,18500.0,Automática,Gasolina
2013.0,7800.0,96400.0,Mecánica,Gasolina
2012.0,5350.0,147000.0,Mecánica,Otros
2023.0,13800.0,78500.0,Automática,Gasolina
2012.0,7000.0,86000.0,Automática - Secuencial,Gasolina
2013.0,11000.0,130000.0,Mecánica,Gasolina
2013.0,12700.0,120.0,Automática - Secuencial,Gasolina
2017.0,42500.0,49500.0,Automática - Secuencial,Gasolina
2021.0,8000.0,115000.0,Mecánica,Otros
2023.0,13700.0,2800.0,Mecánica,Gasolina
2022.0,24500.0,90000.0,Mecánica,Otros
2016.0,18000.0,80000.0,Automática - Secuencial,Gasolina
2011.0,15500.0,137000.0,Automática,Gasolina
2022.0,21000.0,92000.0,Automática - Secuencial,Gasolina
2012.0,7299.0,69800.0,Mecánica,Gasolina
2009.0,13500.0,13500.0,Automática - Secuencial,Gasolina
2011.0,11500.0,67500.0,Automática - Secuencial,Gasolina
2023.0,14000.0,100000.0,Mecánica,Otros
2023.0,31500.0,68000.0,Mecánica,Otros
2024.0,37000.0,4300.0,Automática - Secuencial,Gasolina
2013.0,11000.0,158000.0,Automática - Secuencial,Otros
2017.0,15200.0,61000.0,Automática - Secuencial,Gasolina
2020.0,17000.0,64000.0,Automática,Gasolina
2019.0,27990.0,109360.0,Automática,Gasolina
2011.0,9900.0,99600.0,Automática - Secuencial,Otros
2018.0,22000.0,99500.0,Automática,Gasolina
2018.0,6200.0,145000.0,Mecánica,Otros
2011.0,11500.0,124000.0,Automática - Secuencial,Gasolina
2022.0,13700.0,48000.0,Mecánica,Gasolina
2022.0,24000.0,85000.0,Automática - Secuencial,Gasolina
2020.0,18900.0,85000.0,Automática - Secuencial,Gasolina
2012.0,18000.0,103000.0,Automática,Gasolina
2022.0,18500.0,12400.0,Mecánica,Gasolina
2017.0,16900.0,90000.0,Mecánica,Gasolina
2017.0,30000.0,61500.0,Automática - Secuencial,Otros
2012.0,12500.0,114000.0,Automática,Gasolina
2012.0,7000.0,140000.0,Automática,Otros
2020.0,19000.0,22800.0,Automática,Gasolina
2014.0,12900.0,116000.0,Automática - Secuencial,Gasolina
2021.0,23000.0,92000.0,Automática - Secuencial,Otros
2019.0,21900.0,48500.0,Automática - Secuencial,Gasolina
2011.0,8500.0,85000.0,Mecánica,Otros
2019.0,29000.0,117318.0,Mecánica,Otros
2022.0,17990.0,48000.0,Automática - Secuencial,Gasolina
2019.0,19999.0,98500.0,Automática - Secuencial,Gasolina
2016.0,25000.0,35700.0,Automática - Secuencial,Gasolina
