url_anuncio,imagen_auto,marca,titulo,anio,precio,kilometraje,transmision,combustible
https://neoauto.com/auto/usado/jeep-grand-cherokee-laredo-2007-1868404,https://cdn.neoauto.com/elements/autos_usados/360x240/555668/555668_4065541.webp,Jeep,Jeep Grand Cherokee Laredo 2007,2007,"US$7,850","148,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/honda-accord-2011-1868852,https://cdn.neoauto.com/elements/autos_usados/360x240/192040/192040_6820064.webp,Honda,Honda Accord 2011,2011,"US$11,950","41,000 km",Mecánica,Gasolina
https://neoauto.com/auto/usado/suzuki-new-dzire-2020-1868264,https://cdn.neoauto.com/elements/autos_usados/360x240/299367/299367_2070101.webp,Suzuki,Suzuki New Dzire 2020,2020,"US$10,200","80,000 km",Mecánica,Gasolina-Híbrido
https://neoauto.com/auto/usado/suzuki-grand-nomade-2013-1868813,https://cdn.neoauto.com/elements/autos_usados/360x240/678207/678207_6798467.webp,Suzuki,Suzuki Grand Nomade 2013,2013,"US$11,000","50,000 km",Automática,GNV
https://neoauto.com/auto/usado/chery-tiggo-8-2024-1854557,https://cdn.neoauto.com/elements/autos_usados/360x240/725095/725095_2390908.webp,Chery,Chery Tiggo 8 2024,2024,"US$23,000","8,401 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/fiat-850-1969-1861797,https://cdn.neoauto.com/elements/autos_usados/360x240/356204/356204_2447807.webp,Fiat,Fiat 850 1969,1969,"US$4,500","60,000 km",Mecánica,Gasolina
https://neoauto.com/auto/usado/otros-otros-2024-1869124,https://cdn.neoauto.com/elements/autos_usados/360x240/773166/773166_8311020.webp,Otros,Otros Otros 2024,2024,"US$82,000","10,000 km",Mecánica,Diesel
https://neoauto.com/auto/usado/volkswagen-tiguan-allspace-2024-1866810,https://cdn.neoauto.com/elements/autos_usados/360x240/776666/776666_1686855.webp,Volkswagen,Volkswagen Tiguan Allspace 2024,2024,"US$30,000","18,000 km",Automática,Gasolina
https://neoauto.com/auto/usado/ford-fusion-2015-1836079,https://cdn.neoauto.com/elements/autos_usados/360x240/679499/679499_1879388.webp,Ford,Ford Fusion 2015,2015,"US$12,300","65,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/kia-optima-2018-1868853,https://cdn.neoauto.com/elements/autos_usados/360x240/678747/678747_3330264.webp,Kia,Kia Optima 2018,2018,"US$16,500","122,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/renault-logan-2021-1866579,https://cdn.neoauto.com/elements/autos_usados/360x240/489433/489433_7001897.webp,Renault,Renault Logan 2021,2021,"US$8,000","45,000 km",Mecánica,Dual
https://neoauto.com/auto/usado/ford-territory-2022-1868406,https://cdn.neoauto.com/elements/autos_usados/360x240/669531/669531_1882443.webp,Ford,Ford Territory 2022,2022,"US$20,400","10,000 km",Automática,Gasolina
https://neoauto.com/auto/usado/kia-sportage-2026-1867025,https://cdn.neoauto.com/elements/autos_usados/360x240/658241/658241_3642093.webp,Kia,Kia Sportage 2026,2026,"US$45,990",50 km,Automática,Híbrido
https://neoauto.com/auto/usado/renault-fluence-2012-1868607,https://cdn.neoauto.com/elements/autos_usados/360x240/292603/292603_7006558.webp,Renault,Renault Fluence 2012,2012,"US$7,400","166,000 km",Mecánica,Dual
https://neoauto.com/auto/usado/nissan-kicks-2019-1862256,https://cdn.neoauto.com/elements/autos_usados/360x240/745394/745394_9945704.webp,Nissan,Nissan Kicks 2019,2019,"US$14,900","79,600 km",Automática,Gasolina
https://neoauto.com/auto/usado/chevrolet-captiva-2022-1817436,https://cdn.neoauto.com/elements/autos_usados/360x240/752589/752589_5819246.webp,Chevrolet,Chevrolet Captiva 2022,2022,"US$13,500","12,340 km",Mecánica,Gasolina
https://neoauto.com/auto/usado/hyundai-creta-2024-1869466,https://cdn.neoauto.com/elements/autos_usados/360x240/763924/763924_8241258.webp,Hyundai,Hyundai Creta 2024,2024,"US$20,000","22,700 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/bmw-x1-25e-2024-1866838,https://cdn.neoauto.com/elements/autos_usados/360x240/246984/246984_4568418.webp,BMW,Bmw X1 25e 2024,2024,"US$51,000","15,700 km",Automática,Gasolina-Híbrido
https://neoauto.com/auto/usado/mazda-cx-5-2015-1868841,https://cdn.neoauto.com/elements/autos_usados/360x240/777586/777586_1986281.webp,Mazda,Mazda Cx-5 2015,2015,"US$18,700","10,001 km",Automática,Gasolina
https://neoauto.com/auto/usado/chevrolet-captiva-2023-1868320,https://cdn.neoauto.com/elements/autos_usados/360x240/714527/714527_2962690.webp,Chevrolet,Chevrolet Captiva 2023,2023,"US$15,600","50,000 km",Automática - Secuencial,Dual
https://neoauto.com/auto/usado/suzuki-new-vitara-2025-1853986,https://cdn.neoauto.com/elements/autos_usados/360x240/770294/770294_5181770.webp,Suzuki,Suzuki New Vitara 2025,2025,"US$18,500","8,100 km",Mecánica,Gasolina
https://neoauto.com/auto/usado/nissan-march-2003-1868690,https://cdn.neoauto.com/elements/autos_usados/360x240/751061/751061_5294454.webp,Nissan,Nissan March 2003,2003,"US$4,300",26 km,Automática,Dual
https://neoauto.com/auto/usado/nissan-juke-2013-1861340,https://cdn.neoauto.com/elements/autos_usados/360x240/742889/742889_9049627.webp,Nissan,Nissan Juke 2013,2013,"US$34,000","92,000 km",Automática,Gasolina
https://neoauto.com/auto/usado/kia-rio-2015-1860820,https://cdn.neoauto.com/elements/autos_usados/360x240/773158/773158_5886244.webp,Kia,Kia Rio 2015,2015,"US$8,200","140,000 km",Mecánica,GLP
https://neoauto.com/auto/usado/peugeot-205-2013-1868725,https://cdn.neoauto.com/elements/autos_usados/360x240/521571/521571_1486083.webp,Peugeot,Peugeot 205 2013,2013,"US$6,500","80,000 km",Automática,Gasolina
https://neoauto.com/auto/usado/nissan-x-trail-2023-1869424,https://cdn.neoauto.com/elements/autos_usados/360x240/636102/636102_6665039.webp,Nissan,Nissan X-Trail 2023,2023,"US$28,000","16,500 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/changan-unit-t-2024-1867714,https://cdn.neoauto.com/elements/autos_usados/360x240/777058/777058_5383243.webp,Changan,Changan Unit-T 2024,2024,"US$20,490","15,900 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/kia-sportage-2015-1867414,https://cdn.neoauto.com/elements/autos_usados/360x240/672135/672135_3151689.webp,Kia,Kia Sportage 2015,2015,"US$11,000","41,160 km",Mecánica,Gasolina
https://neoauto.com/auto/usado/ssangyong-tivoli-2016-1867627,https://cdn.neoauto.com/elements/autos_usados/360x240/777041/777041_7088249.webp,Ssangyong,Ssangyong Tivoli 2016,2016,"US$8,500","79,102 km",Automática,Gasolina
https://neoauto.com/auto/usado/audi-a6-2005-1857317,https://cdn.neoauto.com/elements/autos_usados/360x240/771973/771973_1118543.webp,Audi,Audi A6 2005,2005,"US$9,000","130,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/kia-cerato-koup-2016-1867056,https://cdn.neoauto.com/elements/autos_usados/360x240/669627/669627_6925432.webp,Kia,Kia Cerato Koup 2016,2016,"US$11,000","61,000 km",Mecánica,Dual
https://neoauto.com/auto/usado/daewoo-leganza-2002-1867168,https://cdn.neoauto.com/elements/autos_usados/360x240/770699/770699_3511910.webp,Daewoo,Daewoo Leganza 2002,2002,"US$3,000","250,000 km",Automática,GLP
https://neoauto.com/auto/usado/subaru-xv-2021-1868083,https://cdn.neoauto.com/elements/autos_usados/360x240/732758/732758_4798230.webp,Subaru,Subaru Xv 2021,2021,"US$20,600","41,220 km",Automática,Gasolina
https://neoauto.com/auto/usado/hyundai-santa-fe-2025-1861690,https://cdn.neoauto.com/elements/autos_usados/360x240/736241/736241_4796263.webp,Hyundai,Hyundai Santa Fe 2025,2025,"US$36,500","1,077 km",Automática,Gasolina
https://neoauto.com/auto/usado/mazda-cx-30-2021-1868907,https://cdn.neoauto.com/elements/autos_usados/360x240/777610/777610_2621969.webp,Mazda,Mazda Cx-30 2021,2021,"US$21,000","12,886 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/hyundai-santa-fe-2015-1867488,https://cdn.neoauto.com/elements/autos_usados/360x240/547948/547948_3042715.webp,Hyundai,Hyundai Santa Fe 2015,2015,"US$16,800",84 km,Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/fiat-500-2016-1869217,https://cdn.neoauto.com/elements/autos_usados/360x240/744149/744149_9552605.webp,Fiat,Fiat 500 2016,2016,"US$9,700","59,900 km",Automática,Gasolina
https://neoauto.com/auto/usado/mazda-3-2021-1783742,https://cdn.neoauto.com/elements/autos_usados/360x240/479843/479843_4775276.webp,Mazda,Mazda 3 2021,2021,"US$15,500","58,000 km",Automática,Gasolina
https://neoauto.com/auto/usado/chevrolet-spin-2021-1869270,https://cdn.neoauto.com/elements/autos_usados/360x240/777763/777763_6338576.webp,Chevrolet,Chevrolet Spin 2021,2021,"US$16,500","77,394 km",Mecánica,Dual
https://neoauto.com/auto/usado/fiat-mobi-2022-1855857,https://cdn.neoauto.com/elements/autos_usados/360x240/771235/771235_5965718.webp,Fiat,Fiat Mobi 2022,2022,"US$11,000","24,000 km",Mecánica,Gasolina
https://neoauto.com/auto/usado/volkswagen-jetta-2022-1861277,https://cdn.neoauto.com/elements/autos_usados/360x240/725554/725554_5558051.webp,Volkswagen,Volkswagen Jetta 2022,2022,"US$16,950","30,000 km",Mecánica,Gasolina
https://neoauto.com/auto/usado/ford-edge-titanium-2022-1854005,https://cdn.neoauto.com/elements/autos_usados/360x240/565160/565160_6796085.webp,Ford,Ford Edge Titanium 2022,2022,"US$22,600","24,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/volkswagen-tiguan-2012-1866897,https://cdn.neoauto.com/elements/autos_usados/360x240/730778/730778_6166997.webp,Volkswagen,Volkswagen Tiguan 2012,2012,"US$9,800","104,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/mercedes-benz-gla-200-2018-1867249,https://cdn.neoauto.com/elements/autos_usados/360x240/431905/431905_1518486.webp,Mercedes-Benz,Mercedes Benz Gla 200 2018,2018,"US$21,000","68,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/audi-q7-2022-1855817,https://cdn.neoauto.com/elements/autos_usados/360x240/344969/344969_9501230.webp,Audi,Audi Q7 2022,2022,"US$57,900","25,000 km",Automática,Diesel
https://neoauto.com/auto/usado/suzuki-baleno-2001-1868975,https://cdn.neoauto.com/elements/autos_usados/360x240/777640/777640_2939554.webp,Suzuki,Suzuki Baleno 2001,2001,"US$3,900","161,500 km",Mecánica,Gasolina
https://neoauto.com/auto/usado/audi-a6-2017-1847953,https://cdn.neoauto.com/elements/autos_usados/360x240/516662/516662_5811736.webp,Audi,Audi A6 2017,2017,"US$21,000","57,500 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/subaru-impreza-sport-2018-1868627,https://cdn.neoauto.com/elements/autos_usados/360x240/777499/777499_4020275.webp,Subaru,Subaru Impreza Sport 2018,2018,"US$13,500","63,921 km",Automática,Gasolina
https://neoauto.com/auto/usado/toyota-fortuner-2018-1867297,https://cdn.neoauto.com/elements/autos_usados/360x240/773874/773874_9294962.webp,Toyota,Toyota Fortuner 2018,2018,"US$43,000","87,000 km",Automática,Diesel
https://neoauto.com/auto/usado/hyundai-tucson-2012-1868525,https://cdn.neoauto.com/elements/autos_usados/360x240/777427/777427_1935429.webp,Hyundai,Hyundai Tucson 2012,2012,"US$12,500","64,400 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/nissan-x-trail-2013-1854364,https://cdn.neoauto.com/elements/autos_usados/360x240/291087/291087_9837507.webp,Nissan,Nissan X-Trail 2013,2013,"US$10,900","163,000 km",Automática - Secuencial,Dual
https://neoauto.com/auto/usado/toyota-avensis-2014-1855654,https://cdn.neoauto.com/elements/autos_usados/360x240/771086/771086_6914084.webp,Toyota,Toyota Avensis 2014,2014,"US$12,000","75,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/kia-titan-2026-1855808,https://cdn.neoauto.com/elements/autos_usados/360x240/771210/771210_5646350.webp,Kia,Kia Titan 2026,2026,"US$46,990",60 km,Automática,Diesel
https://neoauto.com/auto/usado/chery-new-tiggo-4-2026-1866934,https://cdn.neoauto.com/elements/autos_usados/360x240/335536/335536_5722181.webp,Chery,Chery New Tiggo 4 2026,2026,"US$16,990",500 km,Automática,GLP
https://neoauto.com/auto/usado/porsche-cayman-gts-2017-1868084,https://cdn.neoauto.com/elements/autos_usados/360x240/338448/338448_9582948.webp,Porsche,Porsche Cayman Gts 2017,2017,"US$49,000","68,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/toyota-corolla-cross-2024-1869400,https://cdn.neoauto.com/elements/autos_usados/360x240/157618/157618_3691361.webp,Toyota,Toyota Corolla Cross 2024,2024,"US$23,999","8,990 km",Automática,Gasolina
https://neoauto.com/auto/usado/mercedes-benz-gla-200-2023-1867208,https://cdn.neoauto.com/elements/autos_usados/360x240/231467/231467_2106720.webp,Mercedes-Benz,Mercedes Benz Gla 200 2023,2023,"US$36,000","46,000 km",Automática,Gasolina
https://neoauto.com/auto/usado/changan-cs15-2022-1868941,https://cdn.neoauto.com/elements/autos_usados/360x240/777622/777622_3486860.webp,Changan,Changan Cs15 2022,2022,"US$10,000","46,000 km",Automática,Dual
https://neoauto.com/auto/usado/toyota-yaris-2023-1867819,https://cdn.neoauto.com/elements/autos_usados/360x240/777097/777097_9429653.webp,Toyota,Toyota Yaris 2023,2023,"US$14,000","78,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/bmw-x3-20i-2022-1867242,https://cdn.neoauto.com/elements/autos_usados/360x240/723330/723330_3177161.webp,BMW,Bmw X3 20i 2022,2022,"US$41,900","35,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/mg-zx-2024-1861936,https://cdn.neoauto.com/elements/autos_usados/360x240/729832/729832_7758368.webp,MG,Mg Zx 2024,2024,"US$12,400","19,000 km",Automática,Gasolina
https://neoauto.com/auto/usado/hyundai-accent-2014-1867427,https://cdn.neoauto.com/elements/autos_usados/360x240/776973/776973_3319664.webp,Hyundai,Hyundai Accent 2014,2014,"US$8,400","100,800 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/toyota-rush-2024-1866979,https://cdn.neoauto.com/elements/autos_usados/360x240/759541/759541_1302277.webp,Toyota,Toyota Rush 2024,2024,"US$21,000","50,000 km",Automática - Secuencial,Dual
https://neoauto.com/auto/usado/subaru-xv-2022-1861577,https://cdn.neoauto.com/elements/autos_usados/360x240/773983/773983_4881510.webp,Subaru,Subaru Xv 2022,2022,"US$24,000","59,500 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/honda-wr-v-2023-1868631,https://cdn.neoauto.com/elements/autos_usados/360x240/634551/634551_5864740.webp,Honda,Honda Wr-V 2023,2023,"US$19,900","17,000 km",Automática,Gasolina
https://neoauto.com/auto/usado/nissan-qashqai-2014-1869074,https://cdn.neoauto.com/elements/autos_usados/360x240/777681/777681_8090897.webp,Nissan,Nissan Qashqai 2014,2014,"US$13,800","68,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/ford-territory-2024-1862268,https://cdn.neoauto.com/elements/autos_usados/360x240/181898/181898_6974438.webp,Ford,Ford Territory 2024,2024,"US$21,000","18,200 km",Automática,Gasolina
https://neoauto.com/auto/usado/otros-otros-2024-1854030,https://cdn.neoauto.com/elements/autos_usados/360x240/763046/763046_3818026.webp,Otros,Otros Otros 2024,2024,"US$17,500","19,000 km",Automática,Diesel
https://neoauto.com/auto/usado/bmw-x1-20i-2019-1868561,https://cdn.neoauto.com/elements/autos_usados/360x240/249736/249736_6128704.webp,BMW,Bmw X1 20i 2019,2019,"US$25,000","32,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/volkswagen-amarok-2024-1868710,https://cdn.neoauto.com/elements/autos_usados/360x240/777508/777508_3778026.webp,Volkswagen,Volkswagen Amarok 2024,2024,"US$43,000","29,000 km",Automática,Diesel
https://neoauto.com/auto/usado/hyundai-santa-fe-2015-1868880,https://cdn.neoauto.com/elements/autos_usados/360x240/777605/777605_7133606.webp,Hyundai,Hyundai Santa Fe 2015,2015,"US$16,900","159,000 km",Mecánica,Gasolina
https://neoauto.com/auto/usado/honda-accord-1983-1868248,https://cdn.neoauto.com/elements/autos_usados/360x240/777297/777297_6648474.webp,Honda,Honda Accord 1983,1983,"US$2,950","39,000 km",Automática - Secuencial,Dual
https://neoauto.com/auto/usado/chevrolet-tahoe-2025-1869475,https://cdn.neoauto.com/elements/autos_usados/360x240/472436/472436_3971756.webp,Chevrolet,Chevrolet Tahoe 2025,2025,"US$78,000","6,800 km",Automática,Gasolina
https://neoauto.com/auto/usado/chery-new-tiggo-4-2026-1861873,https://cdn.neoauto.com/elements/autos_usados/360x240/774139/774139_4688315.webp,Chery,Chery New Tiggo 4 2026,2026,"US$18,490",,Automática - Secuencial,GLP
https://neoauto.com/auto/usado/subaru-evoltis-2023-1868203,https://cdn.neoauto.com/elements/autos_usados/360x240/745307/745307_6174078.webp,Subaru,Subaru Evoltis 2023,2023,"US$43,000","28,631 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/hyundai-ioniq-2020-1868383,https://cdn.neoauto.com/elements/autos_usados/360x240/777361/777361_3860141.webp,Hyundai,Hyundai Ioniq 2020,2020,"US$15,000","66,000 km",Automática,Híbrido
https://neoauto.com/auto/usado/kia-sorento-2013-1869332,https://cdn.neoauto.com/elements/autos_usados/360x240/777816/777816_6598568.webp,Kia,Kia Sorento 2013,2013,"US$14,000","107,000 km",Mecánica,Gasolina
https://neoauto.com/auto/usado/hyundai-verna-2022-1868402,https://cdn.neoauto.com/elements/autos_usados/360x240/561756/561756_7353327.webp,Hyundai,Hyundai Verna 2022,2022,"US$10,900","79,000 km",Mecánica,Dual
https://neoauto.com/auto/usado/volkswagen-tiguan-2010-1867975,https://cdn.neoauto.com/elements/autos_usados/360x240/777166/777166_7165531.webp,Volkswagen,Volkswagen Tiguan 2010,2010,"US$11,800","133,500 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/subaru-forester-2013-1856070,https://cdn.neoauto.com/elements/autos_usados/360x240/769382/769382_4667214.webp,Subaru,Subaru Forester 2013,2013,"US$12,300","147,000 km",Automática,Gasolina
https://neoauto.com/auto/usado/audi-q5-sportback-2023-1868983,https://cdn.neoauto.com/elements/autos_usados/360x240/549295/549295_9135211.webp,Audi,Audi Q5 Sportback 2023,2023,"US$51,900","32,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/land-rover-range-rover-sport-2017-1862034,https://cdn.neoauto.com/elements/autos_usados/360x240/698090/698090_7426225.webp,Land Rover,Land Rover Range Rover Sport 2017,2017,"US$50,000","32,500 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/citroen-berlingo-2023-1867599,https://cdn.neoauto.com/elements/autos_usados/360x240/777009/777009_6656337.webp,Citroen,Citroen Berlingo 2023,2023,"US$14,500","28,000 km",Mecánica,Diesel
https://neoauto.com/auto/usado/volkswagen-amarok-2013-1867816,https://cdn.neoauto.com/elements/autos_usados/360x240/546993/546993_8660365.webp,Volkswagen,Volkswagen Amarok 2013,2013,"US$14,000","141,698 km",Mecánica,Diesel
https://neoauto.com/auto/usado/mitsubishi-lancer-evolution-2009-1868956,https://cdn.neoauto.com/elements/autos_usados/360x240/700024/700024_4069609.webp,Mitsubishi,Mitsubishi Lancer Evolution 2009,2009,"US$37,500","87,000 km",Mecánica,Gasolina
https://neoauto.com/auto/usado/jeep-compass-sport-2016-1862556,https://cdn.neoauto.com/elements/autos_usados/360x240/345406/345406_3286641.webp,Jeep,Jeep Compass Sport 2016,2016,"US$14,500","67,700 km",Automática,Gasolina
https://neoauto.com/auto/usado/hyundai-h-1-2000-1869087,https://cdn.neoauto.com/elements/autos_usados/360x240/738908/738908_5837067.webp,Hyundai,Hyundai H-1 2000,2000,"US$4,500","420,000 km",Mecánica,GLP
https://neoauto.com/auto/usado/hyundai-santa-fe-2010-1864515,https://cdn.neoauto.com/elements/autos_usados/360x240/727966/727966_8774825.webp,Hyundai,Hyundai Santa Fe 2010,2010,"US$9,500","165,000 km",Automática - Secuencial,GLP
https://neoauto.com/auto/usado/hyundai-i20-active-2020-1868243,https://cdn.neoauto.com/elements/autos_usados/360x240/777294/777294_4763064.webp,Hyundai,Hyundai I20 Active 2020,2020,"US$13,500","57,500 km",Mecánica,Gasolina
https://neoauto.com/auto/usado/mercedes-benz-c-180-2018-1833938,https://cdn.neoauto.com/elements/autos_usados/360x240/760029/760029_7239285.webp,Mercedes-Benz,Mercedes Benz C-180 2018,2018,"US$17,000","109,000 km",Automática,Gasolina
https://neoauto.com/auto/usado/mitsubishi-mirage-g4-2014-1867405,https://cdn.neoauto.com/elements/autos_usados/360x240/755768/755768_1881060.webp,Mitsubishi,Mitsubishi Mirage G4 2014,2014,"US$7,300","76,000 km",Automática,Gasolina
https://neoauto.com/auto/usado/bmw-318i-2016-1865930,https://cdn.neoauto.com/elements/autos_usados/360x240/776238/776238_7327940.webp,BMW,Bmw 318i 2016,2016,"US$16,500","21,000 km",Automática,Gasolina
https://neoauto.com/auto/usado/renault-sandero-2010-1868669,https://cdn.neoauto.com/elements/autos_usados/360x240/763505/763505_9035439.webp,Renault,Renault Sandero 2010,2010,"US$4,900",180 km,Mecánica,Gasolina
https://neoauto.com/auto/usado/hyundai-venue-2021-1868495,https://cdn.neoauto.com/elements/autos_usados/360x240/264101/264101_7607765.webp,Hyundai,Hyundai Venue 2021,2021,"US$14,990","80,000 km",Mecánica,GNV
https://neoauto.com/auto/usado/subaru-impreza-2011-1867027,https://cdn.neoauto.com/elements/autos_usados/360x240/654799/654799_1303351.webp,Subaru,Subaru Impreza 2011,2011,"US$8,500","118,000 km",Mecánica,Gasolina
https://neoauto.com/auto/usado/bmw-120i-2016-1868778,https://cdn.neoauto.com/elements/autos_usados/360x240/698251/698251_8435139.webp,BMW,Bmw 120i 2016,2016,"US$15,500","109,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/ford-ecosport-2015-1869362,https://cdn.neoauto.com/elements/autos_usados/360x240/777820/777820_6330840.webp,Ford,Ford Ecosport 2015,2015,"US$10,500","92,000 km",Mecánica,Dual
https://neoauto.com/auto/usado/mercedes-benz-s-350-2008-1868426,https://cdn.neoauto.com/elements/autos_usados/360x240/388882/388882_1604760.webp,Mercedes-Benz,Mercedes Benz S-350 2008,2008,"US$32,000","83,000 km",Automática,Gasolina
https://neoauto.com/auto/usado/peugeot-3008-2023-1866573,https://cdn.neoauto.com/elements/autos_usados/360x240/439933/439933_3879731.webp,Peugeot,Peugeot 3008 2023,2023,"US$28,900","20,000 km",Automática,Gasolina
https://neoauto.com/auto/usado/citroen-c-3-2017-1863721,https://cdn.neoauto.com/elements/autos_usados/360x240/772927/772927_3057712.webp,Citroen,Citroen C-3 2017,2017,"US$8,600","49,500 km",Mecánica,Gasolina
https://neoauto.com/auto/usado/mercedes-benz-glk-300-2013-1862619,https://cdn.neoauto.com/elements/autos_usados/360x240/774530/774530_9335102.webp,Mercedes-Benz,Mercedes Benz Glk 300 2013,2013,"US$17,500","145,000 km",Automática,Gasolina
https://neoauto.com/auto/usado/toyota-corolla-2016-1861308,https://cdn.neoauto.com/elements/autos_usados/360x240/773047/773047_9167063.webp,Toyota,Toyota Corolla 2016,2016,"US$16,500","50,051 km",Mecánica,Gasolina
https://neoauto.com/auto/usado/baic-grand-plus-2017-1861418,https://cdn.neoauto.com/elements/autos_usados/360x240/773893/773893_5772232.webp,BAIC,Baic Grand Plus 2017,2017,"US$7,000","193,000 km",Mecánica,GASOLINA
https://neoauto.com/auto/usado/chevrolet-sail-2012-1869357,https://cdn.neoauto.com/elements/autos_usados/360x240/400378/400378_6270952.webp,Chevrolet,Chevrolet Sail 2012,2012,"US$7,000","1,390,000 km",Mecánica,Gasolina
https://neoauto.com/auto/usado/audi-q5-2017-1866812,https://cdn.neoauto.com/elements/autos_usados/360x240/267622/267622_7851222.webp,Audi,Audi Q5 2017,2017,"US$20,900","64,200 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/dfsk-glory-580-2024-1868309,https://cdn.neoauto.com/elements/autos_usados/360x240/755512/755512_9999432.webp,DFSK,Dfsk Glory 580 2024,2024,"US$15,900","4,350 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/toyota-corona-1993-1868823,https://cdn.neoauto.com/elements/autos_usados/360x240/603590/603590_2175043.webp,Toyota,Toyota Corona 1993,1993,"US$3,300","293,000 km",Automática,Dual
https://neoauto.com/auto/usado/renault-duster-2018-1868679,https://cdn.neoauto.com/elements/autos_usados/360x240/463089/463089_3920354.webp,Renault,Renault Duster 2018,2018,"US$12,900","92,000 km",Mecánica,Dual
https://neoauto.com/auto/usado/volvo-xc-60-2012-1868556,https://cdn.neoauto.com/elements/autos_usados/360x240/134342/134342_5722673.webp,Volvo,Volvo Xc-60 2012,2012,"US$13,300","82,300 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/peugeot-306-sr-1997-1867371,https://cdn.neoauto.com/elements/autos_usados/360x240/513850/513850_6078234.webp,Peugeot,Peugeot 306-Sr 1997,1997,"US$4,000","107,000 km",Automática,Gasolina
https://neoauto.com/auto/usado/mini-5-puertas-2024-1868398,https://cdn.neoauto.com/elements/autos_usados/360x240/731153/731153_2848430.webp,Mini,Mini 5 Puertas 2024,2024,"US$31,000","11,030 km",Automática,Gasolina
https://neoauto.com/auto/usado/kia-sportage-2018-1868870,https://cdn.neoauto.com/elements/autos_usados/360x240/777600/777600_6281345.webp,Kia,Kia Sportage 2018,2018,"US$19,500","77,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/ssangyong-all-new-korando-2015-1868532,https://cdn.neoauto.com/elements/autos_usados/360x240/777430/777430_6203462.webp,Ssangyong,Ssangyong All New Korando 2015,2015,"US$10,500","73,004 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/mitsubishi-montero-sport-2019-1855974,https://cdn.neoauto.com/elements/autos_usados/360x240/435673/435673_6393963.webp,Mitsubishi,Mitsubishi Montero Sport 2019,2019,"US$35,000","124,000 km",Automática - Secuencial,Diesel
https://neoauto.com/auto/usado/mercedes-benz-e-350-2006-1869446,https://cdn.neoauto.com/elements/autos_usados/360x240/777863/777863_2969471.webp,Mercedes-Benz,Mercedes-Benz E-350 2006,2006,"US$7,000","148,769 km",Automática,Gasolina
https://neoauto.com/auto/usado/nissan-tiida-2008-1867267,https://cdn.neoauto.com/elements/autos_usados/360x240/757903/757903_8154090.webp,Nissan,Nissan Tiida 2008,2008,"US$5,990","170,695 km",Mecánica,GLP
https://neoauto.com/auto/usado/renault-fluence-2012-1868497,https://cdn.neoauto.com/elements/autos_usados/360x240/687256/687256_1224195.webp,Renault,Renault Fluence 2012,2012,"US$8,500","185,390 km",Mecánica,Gasolina
https://neoauto.com/auto/usado/mg-3-2025-1869210,https://cdn.neoauto.com/elements/autos_usados/360x240/272612/272612_1313437.webp,MG,Mg 3 2025,2025,"US$13,100","3,850 km",Automática,Gasolina
https://neoauto.com/auto/usado/hyundai-tucson-2018-1869398,https://cdn.neoauto.com/elements/autos_usados/360x240/553031/553031_3802592.webp,Hyundai,Hyundai Tucson 2018,2018,"US$16,850","79,000 km",Mecánica,Dual
https://neoauto.com/auto/usado/nissan-murano-2007-1867964,https://cdn.neoauto.com/elements/autos_usados/360x240/261270/261270_6950108.webp,Nissan,Nissan Murano 2007,2007,"US$9,000","130,000 km",Automática,Gasolina
